Ref,Label,timestamp,agent.id,agent.ip,agent.name,data.win.system.channel,data.win.system.eventID,data.win.system.processID,data.win.eventdata.threat Name,data.win.eventdata.authenticationPackageName,data.win.eventdata.logonProcessName,data.win.eventdata.ipAddress,data.win.eventdata.destinationIp,data.win.eventdata.destinationPortName,data.win.eventdata.user,data.win.eventdata.parentCommandLine,data.win.eventdata.commandLine,data.win.eventdata.payload,rule.level,rule.id,rule.description,rule.mitre.id,rule.mitre.tactic,rule.mitre.technique
2084,Normal,"May 1, 2025 @ 12:41:20.411",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2085,Normal,"May 1, 2025 @ 12:41:23.613",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2086,Normal,"May 1, 2025 @ 12:41:26.834",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2087,Normal,"May 1, 2025 @ 12:41:30.047",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2088,Normal,"May 1, 2025 @ 12:41:33.252",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2089,Normal,"May 1, 2025 @ 12:41:36.480",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2090,Normal,"May 1, 2025 @ 12:41:39.697",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2091,Normal,"May 1, 2025 @ 12:41:42.930",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2092,Normal,"May 1, 2025 @ 12:41:46.148",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2093,Normal,"May 1, 2025 @ 12:41:49.356",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2094,Normal,"May 1, 2025 @ 12:41:52.571",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2095,Normal,"May 1, 2025 @ 12:41:55.781",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2096,Normal,"May 1, 2025 @ 12:41:59.089",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2097,Normal,"May 1, 2025 @ 12:42:02.368",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2098,Normal,"May 1, 2025 @ 12:42:05.569",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2099,Normal,"May 1, 2025 @ 12:42:08.785",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2100,Normal,"May 1, 2025 @ 12:42:11.984",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2101,Normal,"May 1, 2025 @ 12:42:15.189",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2102,Normal,"May 1, 2025 @ 12:42:18.390",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2103,Normal,"May 1, 2025 @ 12:42:21.661",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2104,Normal,"May 1, 2025 @ 12:42:24.857",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2105,Normal,"May 1, 2025 @ 12:42:28.056",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2106,Normal,"May 1, 2025 @ 12:42:31.258",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2107,Normal,"May 1, 2025 @ 12:42:34.452",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2108,Normal,"May 1, 2025 @ 12:42:37.674",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2109,Normal,"May 1, 2025 @ 12:42:40.876",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2110,Normal,"May 1, 2025 @ 12:42:44.114",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2111,Normal,"May 1, 2025 @ 12:42:44.499",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\MicrosoftEdgeUpdate.exe\"" /ua /installsource scheduler",,3,67027,A process was created.,,,
2112,Normal,"May 1, 2025 @ 12:42:47.328",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2113,Normal,"May 1, 2025 @ 12:42:50.513",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2114,Normal,"May 1, 2025 @ 12:42:53.731",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2115,Normal,"May 1, 2025 @ 12:42:56.953",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2116,Normal,"May 1, 2025 @ 12:43:00.154",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2117,Normal,"May 1, 2025 @ 12:43:03.384",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2118,Normal,"May 1, 2025 @ 12:43:06.589",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2119,Normal,"May 1, 2025 @ 12:43:09.800",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2120,Normal,"May 1, 2025 @ 12:43:12.999",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2121,Normal,"May 1, 2025 @ 12:43:16.226",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2122,Normal,"May 1, 2025 @ 12:43:19.425",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2123,Normal,"May 1, 2025 @ 12:43:22.637",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2124,Normal,"May 1, 2025 @ 12:43:25.846",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2125,Normal,"May 1, 2025 @ 12:43:29.069",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2126,Normal,"May 1, 2025 @ 12:43:32.286",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2127,Normal,"May 1, 2025 @ 12:43:35.491",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2128,Normal,"May 1, 2025 @ 12:43:38.725",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2129,Normal,"May 1, 2025 @ 12:43:41.935",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2130,Normal,"May 1, 2025 @ 12:43:45.131",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2131,Normal,"May 1, 2025 @ 12:43:48.402",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2132,Normal,"May 1, 2025 @ 12:43:51.598",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2133,Normal,"May 1, 2025 @ 12:43:54.836",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2134,Normal,"May 1, 2025 @ 12:43:58.081",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2135,Normal,"May 1, 2025 @ 12:44:01.289",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2136,Normal,"May 1, 2025 @ 12:44:04.478",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2137,Normal,"May 1, 2025 @ 12:44:07.681",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2138,Normal,"May 1, 2025 @ 12:44:10.884",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2139,Normal,"May 1, 2025 @ 12:44:14.108",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2140,Normal,"May 1, 2025 @ 12:44:17.309",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2141,Normal,"May 1, 2025 @ 12:44:20.514",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2142,Normal,"May 1, 2025 @ 12:44:23.720",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2143,Normal,"May 1, 2025 @ 12:44:26.984",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2144,Normal,"May 1, 2025 @ 12:44:30.213",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2145,Normal,"May 1, 2025 @ 12:44:33.418",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2146,Normal,"May 1, 2025 @ 12:44:36.643",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2147,Normal,"May 1, 2025 @ 12:44:39.847",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2148,Normal,"May 1, 2025 @ 12:44:43.046",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2149,Normal,"May 1, 2025 @ 12:44:43.262",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\MicrosoftEdgeUpdate.exe\"" /ua /installsource core",,3,67027,A process was created.,,,
2150,Normal,"May 1, 2025 @ 12:44:46.249",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2151,Normal,"May 1, 2025 @ 12:44:49.448",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2152,Normal,"May 1, 2025 @ 12:44:52.661",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2153,Normal,"May 1, 2025 @ 12:44:55.871",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2154,Normal,"May 1, 2025 @ 12:44:59.083",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2155,Normal,"May 1, 2025 @ 12:45:02.319",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2156,Normal,"May 1, 2025 @ 12:45:05.526",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2157,Normal,"May 1, 2025 @ 12:45:08.740",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2158,Normal,"May 1, 2025 @ 12:45:11.974",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2159,Normal,"May 1, 2025 @ 12:45:15.191",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2160,Normal,"May 1, 2025 @ 12:45:18.406",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2161,Normal,"May 1, 2025 @ 12:45:21.600",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2162,Normal,"May 1, 2025 @ 12:45:24.817",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2163,Normal,"May 1, 2025 @ 12:45:28.052",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2164,Normal,"May 1, 2025 @ 12:45:31.251",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2165,Normal,"May 1, 2025 @ 12:45:34.460",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2166,Normal,"May 1, 2025 @ 12:45:37.650",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2167,Normal,"May 1, 2025 @ 12:45:40.871",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2168,Normal,"May 1, 2025 @ 12:45:44.093",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2169,Normal,"May 1, 2025 @ 12:45:47.329",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2170,Normal,"May 1, 2025 @ 12:45:50.532",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2171,Normal,"May 1, 2025 @ 12:45:53.740",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2172,Normal,"May 1, 2025 @ 12:45:56.944",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2173,Normal,"May 1, 2025 @ 12:46:00.158",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2174,Normal,"May 1, 2025 @ 12:46:03.372",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2175,Normal,"May 1, 2025 @ 12:46:06.619",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2176,Normal,"May 1, 2025 @ 12:46:09.832",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2177,Normal,"May 1, 2025 @ 12:46:13.032",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2178,Normal,"May 1, 2025 @ 12:46:16.265",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2179,Normal,"May 1, 2025 @ 12:46:19.536",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2180,Normal,"May 1, 2025 @ 12:46:22.753",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
2181,Normal,"May 1, 2025 @ 12:46:26.006",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
